5885.449022,0.060562,-0.973419,-0.134003
5885.458289,0.059906,-0.973465,-0.147598
5885.470066,0.052826,-1.023712,-0.165253
5885.479386,0.048676,-1.026489,-0.147873
5885.490500,0.045944,-1.004105,-0.137253
5885.501744,0.057129,-0.979233,-0.147659
5885.512379,0.056183,-0.965714,-0.164215
5885.523910,0.056046,-0.968597,-0.154510
5885.532959,0.049454,-0.976196,-0.153687
5885.546403,0.034317,-0.981766,-0.162766
5885.554866,0.016129,-0.983383,-0.169006
5885.565275,0.000488,-0.974396,-0.169342
5885.576706,-0.010361,-0.973206,-0.160843
5885.586521,-0.015930,-0.974106,-0.170685
5885.596644,-0.010895,-0.983871,-0.168625
5885.607663,0.000153,-1.000504,-0.168381
5885.619352,0.006897,-1.008347,-0.158524
5885.629012,0.010635,-1.006454,-0.154556
5885.638993,0.011444,-0.998749,-0.156494
5885.650473,0.004715,-0.998627,-0.157608
5885.660275,0.004822,-0.998657,-0.162460
5885.671991,0.011520,-0.998764,-0.160370
5885.680616,0.013351,-0.998795,-0.155472
5885.691187,0.018341,-0.998901,-0.163132
5885.701789,0.008423,-0.988083,-0.163345
5885.712274,0.006470,-0.983215,-0.168243
5885.723276,-0.002426,-0.980133,-0.162613
5885.732774,-0.007263,-0.984848,-0.156906
5885.744077,-0.016846,-0.991425,-0.152252
5885.754378,-0.021439,-1.002945,-0.150406
5885.764316,-0.023590,-0.999023,-0.144653
5885.774654,-0.026932,-0.981552,-0.143738
5885.784798,-0.022171,-0.972946,-0.151398
5885.795795,-0.030563,-0.974792,-0.163239
5885.806330,-0.027893,-0.977692,-0.149582
5885.816658,-0.032822,-0.982391,-0.139999
5885.828596,-0.023697,-0.989365,-0.151443
5885.839242,-0.017746,-0.991440,-0.156158
5885.849211,-0.013870,-0.998245,-0.148315
5885.859613,-0.013229,-0.988571,-0.144409
5885.869663,-0.001511,-0.985916,-0.152878
5885.879796,-0.000763,-0.978180,-0.151886
5885.889865,0.000198,-0.978210,-0.150894
5885.899962,0.003632,-0.987991,-0.165390
5885.910288,-0.002914,-0.998520,-0.162628
5885.921667,-0.007996,-0.998367,-0.151093
5885.931499,-0.010712,-1.002213,-0.155991
5885.941833,-0.008759,-1.001266,-0.157898
5885.953283,-0.012024,-0.989594,-0.154099
5885.965539,-0.022308,-0.990433,-0.169861
5885.975904,-0.041382,-0.999771,-0.171249
5885.987871,-0.053116,-1.003387,-0.159866
5885.997872,-0.047592,-0.997665,-0.153915
5886.008846,-0.030319,-0.984467,-0.163239
5886.019748,-0.016891,-0.976990,-0.167786
5886.030790,-0.006577,-0.974228,-0.155899
5886.040195,-0.000763,-0.972382,-0.158691
5886.051600,0.007370,-0.983215,-0.165298
5886.061621,0.010269,-0.984238,-0.164261
5886.072839,0.013229,-0.987198,-0.163239
5886.082553,0.011292,-0.984268,-0.167160
5886.092964,-0.000107,-0.988907,-0.170334
5886.102949,-0.015305,-1.000229,-0.168732
5886.113389,-0.031601,-1.010574,-0.163269
5886.123152,-0.041672,-1.007416,-0.147949
5886.133509,-0.035950,-1.000748,-0.151703
5886.144869,-0.019989,-0.982666,-0.151352
5886.154954,-0.001816,-0.976212,-0.149963
5886.165324,0.021423,-0.974731,-0.155273
5886.176259,0.039932,-0.978958,-0.156799
5886.187471,0.054672,-0.984070,-0.162308
5886.196906,0.057816,-0.989944,-0.167084
5886.207106,0.049301,-0.991760,-0.174072
5886.219757,0.036575,-0.992447,-0.164658
5886.228141,0.020813,-0.985382,-0.159180
5886.240078,0.017105,-0.986298,-0.165085
5886.249707,0.019180,-0.991180,-0.166000
5886.260349,0.016388,-0.998871,-0.162201
5886.270402,0.014267,-0.992035,-0.161255
5886.281569,0.011368,-0.991028,-0.162308
5886.292463,0.015244,-0.993027,-0.160278
5886.301794,0.009521,-0.992935,-0.164291
5886.313790,0.004730,-0.998627,-0.158585
5886.323460,-0.001617,-0.982986,-0.150940
5886.333264,-0.002502,-0.983002,-0.155823
5886.345179,-0.006912,-0.998413,-0.156906
5886.355725,-0.008270,-0.984818,-0.154984
5886.366917,-0.003418,-0.986847,-0.152924
5886.377314,0.003510,-0.988922,-0.158600
5886.388549,0.003616,-0.988953,-0.163452
5886.399006,0.002899,-0.998627,-0.163467
5886.409434,-0.003891,-0.998505,-0.162643
5886.420891,-0.014542,-0.999252,-0.159973
5886.430639,-0.008820,-0.999344,-0.156952
5886.440718,-0.002914,-0.998520,-0.162628
5886.451749,0.004440,-0.986053,-0.159546
5886.461420,0.012177,-0.984268,-0.163254
5886.472520,0.013184,-0.980453,-0.170029
5886.482853,0.007263,-0.981277,-0.162384
5886.494799,0.010880,-0.978409,-0.154556
5886.504231,0.008102,-0.978394,-0.159454
5886.515747,0.002563,-0.983139,-0.166367
5886.525588,-0.000687,-0.978210,-0.155777
5886.537176,-0.015945,-0.985672,-0.156128
5886.547340,-0.010635,-0.998383,-0.163773
5886.557202,-0.007919,-0.998383,-0.154984
5886.569307,-0.008286,-0.985794,-0.153030
5886.578511,-0.005508,-0.981003,-0.152969
5886.589434,-0.005325,-0.982010,-0.159760
5886.600487,-0.005005,-0.989777,-0.166550
5886.610051,-0.007141,-0.986801,-0.159805
5886.621899,-0.012192,-0.981857,-0.155075
5886.630731,-0.014023,-0.981842,-0.159958
5886.642040,-0.016785,-0.982773,-0.165848
5886.651979,-0.024216,-0.998123,-0.161163
5886.662100,-0.032074,-0.998917,-0.154556
5886.672977,-0.036026,-0.997864,-0.151718
5886.684198,-0.020523,-0.998154,-0.153320
5886.696027,-0.013123,-0.985718,-0.153137
5886.705479,0.000580,-0.989838,-0.155746
5886.715775,0.006195,-0.981232,-0.157562
5886.726173,0.007034,-0.981216,-0.151703
5886.737224,-0.001419,-0.981110,-0.162582
5886.748064,-0.001526,-0.981079,-0.157730
5886.757417,-0.008163,-0.988693,-0.154984
5886.768265,-0.024338,-0.998093,-0.155350
5886.778173,-0.027115,-1.000931,-0.158310
5886.789227,-0.023514,-0.998093,-0.149490
5886.801941,-0.016968,-0.989487,-0.149338
5886.811038,0.002289,-0.981155,-0.155701
5886.823789,0.013901,-0.985229,-0.152527
5886.833555,0.023819,-0.986420,-0.162018
5886.846200,0.028854,-0.992325,-0.165787
5886.854860,0.024902,-0.993195,-0.160065
5886.864789,0.013123,-0.987167,-0.158386
5886.875097,0.011887,-0.980347,-0.154526
5886.884885,0.010757,-0.977417,-0.149689
5886.896218,0.008163,-0.985123,-0.154617
5886.906661,0.005661,-0.998642,-0.156616
5886.916716,0.010391,-0.999664,-0.150681
5886.927637,0.020035,-0.998871,-0.151428
5886.938928,0.030792,-0.999100,-0.157990
5886.949178,0.041138,-0.993469,-0.151932
5886.958942,0.044952,-0.988708,-0.154755
5886.970363,0.042114,-0.988663,-0.157730
5886.980102,0.039352,-0.985733,-0.167511
5886.991186,0.031464,-0.986542,-0.158936
5887.001936,0.021927,-0.993134,-0.157211
5887.012593,0.013336,-0.998779,-0.154510
5887.023742,0.011276,-0.998718,-0.148712
5887.033479,0.008301,-0.989975,-0.155579
5887.044576,0.016968,-0.990112,-0.154419
5887.054789,0.019684,-0.984360,-0.152405
5887.065029,0.025436,-0.985413,-0.149353
5887.076549,0.032303,-0.985565,-0.155029
5887.085739,0.036209,-0.986618,-0.154953
5887.097002,0.032425,-0.990402,-0.155029
5887.106533,0.031326,-0.985535,-0.154099
5887.118042,0.019455,-0.975647,-0.152405
5887.127933,0.015579,-0.975586,-0.152496
5887.139386,0.014175,-0.987213,-0.162231
5887.151088,0.011368,-0.991028,-0.162308
5887.160575,0.014038,-0.991028,-0.151550
5887.172467,0.016159,-0.998810,-0.151520
5887.181901,0.024658,-0.990250,-0.152298
5887.192953,0.026672,-0.989349,-0.157104
5887.203721,0.036011,-0.981735,-0.151062
5887.213843,0.032104,-0.980698,-0.151138
5887.226096,0.029633,-0.989410,-0.159958
5887.234998,0.022964,-0.996048,-0.156235
5887.246745,0.016068,-0.992050,-0.155411
5887.256721,0.007614,-0.998688,-0.158508
5887.266485,0.009354,-0.990967,-0.158478
5887.279657,0.007217,-0.988968,-0.150742
5887.288895,0.012939,-0.985214,-0.152557
5887.300489,0.020462,-0.980499,-0.148499
5887.310259,0.019394,-0.977554,-0.146576
5887.320548,0.022293,-0.975693,-0.149429
5887.331802,0.014572,-0.979401,-0.144745
5887.341102,0.014008,-0.990051,-0.151550
5887.352356,0.015289,-0.998825,-0.155426
5887.362139,0.014374,-0.999771,-0.156418
5887.372650,0.015656,-1.007568,-0.162201
5887.383817,0.027328,-1.014511,-0.158066
5887.394272,0.037796,-1.009857,-0.155884
5887.404766,0.051102,-1.007172,-0.148773
5887.414869,0.051010,-0.999451,-0.153656
5887.428613,0.044662,-0.979965,-0.150864
5887.438848,0.036087,-0.984650,-0.151062
5887.448121,0.028397,-0.991272,-0.145416
5887.459536,0.017868,-0.992050,-0.148560
5887.470189,0.013840,-0.987137,-0.146698
5887.481509,0.021469,-0.979553,-0.151382
5887.491828,0.031128,-0.974899,-0.156998
5887.502439,0.039642,-0.972137,-0.150970
5887.513375,0.047119,-0.966461,-0.146942
5887.523350,0.047440,-0.972305,-0.154694
5887.535552,0.045563,-0.973221,-0.155716
5887.545103,0.035309,-0.986603,-0.157883
5887.557994,0.030579,-0.993286,-0.155075
5887.567213,0.028473,-0.991287,-0.149292
5887.576899,0.022430,-0.981491,-0.148453
5887.589829,0.028229,-0.979675,-0.151230
5887.598279,0.032288,-0.983627,-0.156006
5887.609504,0.034271,-0.987534,-0.153061
5887.619207,0.031265,-0.982635,-0.154099
5887.630089,0.029434,-0.988419,-0.152191
5887.640670,0.023712,-0.989273,-0.153290
5887.651933,0.020477,-0.987228,-0.140747
5887.661790,0.021667,-0.991150,-0.147507
5887.672014,0.019974,-0.991150,-0.158234
5887.684249,0.024597,-0.988312,-0.151321
5887.693060,0.034088,-0.986542,-0.146255
5887.703378,0.047592,-0.985809,-0.145950
5887.713742,0.053207,-0.979156,-0.144852
5887.723742,0.053986,-0.970459,-0.145798
5887.734429,0.046448,-0.972275,-0.153748
5887.744243,0.034439,-0.989502,-0.158875
5887.755833,0.012802,-1.019043,-0.150620
5887.765530,0.005722,-1.044083,-0.150787
5887.776836,0.013474,-1.043259,-0.153519
5887.786659,0.029617,-1.031952,-0.154144
5887.796738,0.057587,-1.019928,-0.166122
5887.807362,0.074692,-1.009613,-0.164749
5887.818163,0.076874,-0.993118,-0.150146
